ChoukaiSan
SpineRoot 111.7026 4.411781 32.90739 1.529711 279.6744 341.2084
Spine2 111.6829 4.994156 32.96096 4.255792 277.6768 285.5082
HeadRoot 111.5203 6.6059 32.65234 276.6253 84.34896 281.0273
Head 111.5749 7.100668 32.631 1.090638 5.324243 263.4963
LShoulder 111.2451 6.542646 32.62463 309.5012 254.1601 116.9246
LArmRoot 109.7739 5.480297 33.08887 329.5894 271.2349 137.08
LForearm 109.1775 4.43193 34.34529 340.2464 307.628 187.4764
LHand 110.1415 4.616333 35.48732 315.101 194.8961 294.9705
LHandEff 110.7282 5.274487 36.00989 315.101 194.8961 294.9705
RShoulder 111.7846 6.583153 32.55191 306.2193 121.6019 61.38892
RArmRoot 113.3846 5.611499 32.62069 20.35909 274.2453 227.1752
RForearm 113.9056 4.472376 33.83074 4.896633 58.55538 26.94939
RHand 113.1557 3.792424 34.94553 40.24861 71.0159 209.4867
RHandEff 113.7541 4.177481 34.20791 40.24861 71.0159 209.4867
Spine1 111.7026 4.411781 32.90739 2.633301 277.7624 265.0581
LLegRoot 109.83 3.747323 33.18563 6.710535 10.06206 358.6217
LShin 109.7615 1.880196 33.00042 8.082142 9.880686 90.36939
LRootFoot 109.7397 0.6638724 32.8289 0.7682061 259.7688 5.463249
LToe 109.8174 0.4012339 33.39842 0.5371245 277.5271 164.2616
RLegRoot 113.594 3.84929 32.54397 5.738662 9.567432 4.782046
RShin 113.7114 1.9845 32.3598 347.7367 190.1059 95.62913
RRootFoot 113.5472 0.7897705 32.12529 4.030402 119.1247 5.997804
RToe 113.6279 0.52623 32.69398 352.9989 281.3042 163.9751
SpineRoot 111.7026 4.411781 32.90739 1.326173 280.2894 342.7137
Spine2 111.6837 4.994499 32.95739 4.336037 278.1486 284.2019
HeadRoot 111.521 6.613101 32.68707 276.8681 73.09773 292.9573
Head 111.5751 7.108288 32.67742 2.499473 5.926538 263.6721
LShoulder 111.2455 6.550941 32.66067 308.7203 255.5693 114.7799
LArmRoot 109.7648 5.487131 33.09033 327.5282 270.9464 135.938
LForearm 109.1112 4.441159 34.32001 341.5464 303.3855 173.3956
LHand 109.8886 4.276876 35.59917 298.7414 46.8339 12.54084
LHandEff 109.3465 4.169861 36.46239 298.7414 46.8339 12.54084
RShoulder 111.7843 6.592211 32.58352 305.865 120.0821 63.38883
