ChoukaiSan
SpineRoot 111.7026 4.411781 32.90739 12.96949 254.256 357.7504
Spine2 111.6736 4.995837 32.88612 353.2307 251.6408 274.0689
HeadRoot 111.8582 6.633403 32.94684 311.6583 266.6775 80.14863
Head 111.5331 7.008175 32.9012 6.398358 349.1691 311.223
LShoulder 111.6202 6.636254 32.79252 328.4868 260.4086 102.8246
LArmRoot 110.6096 5.079185 33.04342 317.7435 261.1752 78.51794
LForearm 109.5372 3.827852 32.48009 346.6544 259.1337 93.31548
LHand 109.18 2.365151 32.50019 350.5841 350.4116 87.34084
LHandEff 109.1052 1.35511 32.65743 350.5841 350.4116 87.34084
RShoulder 112.1347 6.571914 32.96325 278.8378 124.1806 47.01587
RArmRoot 113.9723 6.361385 33.25907 69.88963 61.50504 352.2075
RForearm 115.5231 6.958743 33.77992 295.6682 244.025 282.821
RHand 116.8592 7.594738 34.05914 352.1966 351.2042 198.2588
RHandEff 117.8278 7.912888 34.16489 352.1966 351.2042 198.2588
Spine1 111.7026 4.411781 32.90739 3.378927 250.6197 271.0204
LLegRoot 110.004 3.398655 32.56982 4.704171 344.6465 353.2221
LShin 109.8339 1.537457 32.3905 7.403286 344.097 89.89799
LRootFoot 109.8752 0.3191479 32.23765 8.40039 249.1329 3.890942
LToe 109.8823 0.06769188 32.81739 8.282307 267.0826 165.1104
RLegRoot 113.5866 4.25591 33.5798 5.066907 345.173 7.06062
RShin 113.8357 2.396621 33.50136 356.804 165.4905 91.59961
RRootFoot 113.8196 1.170457 33.42648 355.0991 105.9513 1.04354
RToe 113.8125 0.9252392 34.00888 3.016958 268.024 165.954
SpineRoot 111.7026 4.411781 32.90739 13.97969 253.3796 357.6026
Spine2 111.667 4.995427 32.88486 353.2883 251.7903 274.0552
HeadRoot 111.8501 6.633188 32.94496 311.0641 269.7249 76.98127
Head 111.5281 7.012299 32.91699 8.376453 349.7215 310.3098
LShoulder 111.6117 6.63578 32.79126 329.7263 261.8594 103.6252
LArmRoot 110.6407 5.063598 33.09811 317.0579 262.7515 77.76903
LForearm 109.5448 3.829927 32.5411 346.5758 260.3871 93.12289
LHand 109.1869 2.367427 32.56369 350.1252 351.7326 87.07503
LHandEff 109.1099 1.358989 32.72989 350.1252 351.7326 87.07503
RShoulder 112.1267 6.571984 32.96066 277.5956 137.3998 33.63823
RArmRoot 113.9708 6.434831 33.25916 70.71352 61.49461 349.6627
RForearm 115.5535 7.004258 33.71109 293.2683 243.8571 284.4629
RHand 116.9216 7.580259 33.96368 352.2574 352.916 196.5595
RHandEff 117.9014 7.869715 34.04579 352.2574 352.916 196.5595
Spine1 111.7026 4.411781 32.90739 4.024434 250.7006 270.9297
LLegRoot 110.0273 3.368036 32.5476 4.782811 343.8527 353.3167
LShin 109.8633 1.506669 32.36432 7.037263 343.3392 90.00988
LRootFoot 109.9067 0.2873719 32.22018 8.655067 248.7056 3.965102
LToe 109.9103 0.03755614 32.80066 8.501973 266.6661 165.2602
RLegRoot 113.5789 4.290781 33.60778 4.681705 344.2985 7.317247
RShin 113.8338 2.431599 33.54752 356.851 164.6436 91.60842
RRootFoot 113.8184 1.205386 33.47334 354.8331 105.6871 0.9885242
RToe 113.8097 0.9599291 34.05561 3.286846 267.7533 165.9243
SpineRoot 111.7026 4.411781 32.90739 14.99084 252.4626 357.3994
Spine2 111.6612 4.995044 32.8848 353.4101 251.7988 273.8447
HeadRoot 111.8392 6.633201 32.94955 312.2984 269.3026 77.4858
Head 111.509 7.005125 32.91905 8.25418 349.8621 311.5965
LShoulder 111.6008 6.63547 32.79578 330.3105 262.6852 103.9169
LArmRoot 110.6502 5.055983 33.12798 316.6743 263.7033 77.07024
LForearm 109.5428 3.833855 32.56826 346.8915 261.0236 92.94852
LHand 109.1938 2.369216 32.59155 350.1124 352.3479 86.80587
LHandEff 109.1138 1.36107 32.75811 350.1124 352.3479 86.80587
RShoulder 112.1159 6.572827 32.96516 276.8312 148.9539 21.75632
RArmRoot 113.962 6.490244 33.27176 71.5669 61.37057 347.8528
RForearm 115.5665 7.031836 33.67847 291.729 243.7164 285.7413
RHand 116.9546 7.568407 33.90838 352.2511 354.2167 196.7849
RHandEff 117.9349 7.861686 33.96755 352.2511 354.2167 196.7849
Spine1 111.7026 4.411781 32.90739 4.562174 250.628 270.7422
LLegRoot 110.0518 3.337595 32.52447 4.796472 343.0276 353.4227
LShin 109.894 1.475878 32.33939 6.696358 342.5425 90.14503
LRootFoot 109.9399 0.2557114 32.20367 8.906947 248.2069 3.975082
LToe 109.9395 0.006932393 32.7846 8.738525 266.1791 165.3483
RLegRoot 113.57 4.325606 33.63627 4.674263 343.3848 5.471194
RShin 113.7682 2.460017 33.56262 357.5807 163.4928 89.04943
RRootFoot 113.8025 1.232729 33.51869 352.428 104.4224 0.4379865
RToe 113.7909 0.9858564 34.10032 5.743396 266.4099 165.7019
SpineRoot 111.7026 4.411781 32.90739 13.37531 253.9674 357.8766
Spine2 111.6592 4.99496 32.88644 353.7344 251.3596 273.6053
