ChoukaiSan
SpineRoot 111.7026 4.411781 32.90739 354.377 283.0614 342.6667
Spine2 111.7897 4.987663 32.96395 350.5528 279.1137 277.7831
HeadRoot 112.0394 6.61091 32.81517 317.947 71.42745 290.429
Head 112.3916 6.951168 32.90672 14.89971 355.5666 223.9427
LShoulder 111.757 6.622075 32.79015 301.5233 259.9502 104.0659
LArmRoot 110.1525 5.672067 32.96812 323.4876 262.7691 93.81676
LForearm 109.1111 4.277473 32.90604 8.066324 283.5167 135.4503
LHand 109.506 3.231551 33.91478 317.9318 6.228589 98.32732
LHandEff 109.7273 2.478712 34.57414 317.9318 6.228589 98.32732
RShoulder 112.2887 6.53248 32.70486 304.1136 118.4175 78.35381
RArmRoot 113.8045 5.503572 32.31458 5.996546 293.0449 187.193
RForearm 114.0447 3.780648 32.39918 42.95634 46.58376 345.467
RHand 113.2299 4.057199 33.63495 332.7458 25.40882 74.42937
RHandEff 113.1754 3.179483 34.1614 332.7458 25.40882 74.42937
Spine1 111.7026 4.411781 32.90739 352.3541 278.8641 263.1988
LLegRoot 109.7869 3.987345 33.3264 2.857123 13.53241 347.1576
LShin 109.3753 2.155736 33.35737 359.4682 14.31262 76.53798
LRootFoot 109.1009 0.9609908 33.43882 348.3213 266.675 7.187306
LToe 109.1888 0.6824576 33.99924 348.1655 284.8166 162.0554
RLegRoot 113.4898 3.613085 32.46733 356.8162 12.59143 359.7505
RShin 113.5002 1.740101 32.59761 6.747109 192.7314 91.49154
RRootFoot 113.5008 0.5204711 32.74541 358.8781 123.519 4.025997
RToe 113.65 0.2580729 33.30061 358.5069 285.7261 164.2777
SpineRoot 111.7026 4.411781 32.90739 354.3508 283.1118 343.0387
Spine2 111.7896 4.98771 32.9637 350.6805 279.0805 277.1923
HeadRoot 112.0386 6.612559 32.83237 315.9968 71.88695 290.5225
Head 112.3803 6.965006 32.91743 14.48022 356.5896 225.9129
LShoulder 111.7563 6.62382 32.80682 299.7135 259.485 104.0567
LArmRoot 110.1216 5.723168 32.96614 323.4631 262.5031 93.57405
LForearm 109.0807 4.328795 32.89181 8.531448 283.2224 135.2191
LHand 109.4784 3.279838 33.89632 318.2751 5.594636 99.19494
LHandEff 109.707 2.524704 34.55053 318.2751 5.594636 99.19494
RShoulder 112.2882 6.535426 32.72181 302.2962 118.3897 78.43803
RArmRoot 113.8314 5.554913 32.31453 5.714645 292.7806 187.2413
RForearm 114.0639 3.831229 32.40487 43.00404 47.19339 346.2126
RHand 113.2497 4.093671 33.6441 333.0651 24.91535 74.65762
RHandEff 113.1924 3.21248 34.16441 333.0651 24.91535 74.65762
Spine1 111.7026 4.411781 32.90739 352.3619 278.839 263.2288
LLegRoot 109.788 3.988095 33.33202 2.798735 13.56517 347.1614
LShin 109.377 2.156392 33.36501 359.4026 14.34568 76.55798
LRootFoot 109.1034 0.9615604 33.44784 348.3222 266.6357 7.215827
LToe 109.1909 0.6832991 34.00845 348.1576 284.7775 162.0828
RLegRoot 113.49 3.612097 32.46973 356.8094 12.64985 359.7828
RShin 113.5016 1.739118 32.59999 6.765502 192.7876 91.45536
RRootFoot 113.5032 0.5195141 32.74799 358.8788 123.5131 3.996809
RToe 113.6524 0.2573956 33.30332 358.5152 285.7189 164.3058
SpineRoot 111.7026 4.411781 32.90739 354.3322 283.1364 343.3535
Spine2 111.7894 4.987747 32.96351 350.7794 279.0435 276.6255
HeadRoot 112.0385 6.613858 32.84886 314.456 72.37244 290.4747
Head 112.3718 6.975607 32.9281 14.05188 357.4179 227.4404
LShoulder 111.7562 6.625328 32.82279 298.0367 259.0339 103.9953
LArmRoot 110.0951 5.77101 32.96235 323.4453 262.234 93.40375
LForearm 109.0547 4.376819 32.87793 8.915773 282.9104 134.9645
LHand 109.4534 3.32426 33.87825 318.5084 4.994937 99.80264
LHandEff 109.6855 2.567735 34.52963 318.5084 4.994937 99.80264
RShoulder 112.2883 6.537863 32.7381 300.6838 118.2866 78.64383
RArmRoot 113.8539 5.600705 32.31446 5.44489 292.5241 187.3054
RForearm 114.0792 3.876391 32.41074 43.01263 48.35927 347.5144
RHand 113.2683 4.114433 33.65702 333.329 24.41662 74.88086
RHandEff 113.2085 3.230253 34.17194 333.329 24.41662 74.88086
Spine1 111.7026 4.411781 32.90739 352.368 278.8076 263.2531
LLegRoot 109.7888 3.988626 33.33616 2.74148 13.57678 347.1645
LShin 109.3783 2.156838 33.37099 359.3357 14.35819 76.57806
LRootFoot 109.1055 0.9619221 33.45513 348.3302 266.5958 7.236278
LToe 109.1927 0.683872 34.0159 348.159 284.7372 162.1048
RLegRoot 113.4903 3.611396 32.47231 356.8035 12.68136 359.813
RShin 113.503 1.738421 32.60254 6.781756 192.8167 91.41881
RRootFoot 113.5055 0.5188398 32.75071 358.87 123.502 3.96741
RToe 113.6547 0.2569731 33.30616 358.5325 285.7066 164.3311
SpineRoot 111.7026 4.411781 32.90739 354.3197 283.122 343.6126
Spine2 111.7893 4.987786 32.96333 350.8448 279.0041 276.1169
HeadRoot 112.039 6.614782 32.86357 313.3599 72.75527 290.4092
Head 112.3661 6.982981 32.93851 13.72151 358.0121 228.5181
LShoulder 111.7568 6.626554 32.83701 296.6792 258.7115 103.8166
LArmRoot 110.0753 5.809851 32.95754 323.4297 262.0109 93.26965
LForearm 109.0354 4.415841 32.86497 8.827219 282.2473 134.2059
LHand 109.42 3.349198 33.85585 318.1537 4.299189 101.2278
LHandEff 109.6693 2.600296 34.50969 318.1537 4.299189 101.2278
RShoulder 112.289 6.539704 32.75267 299.4299 118.0561 78.97796
RArmRoot 113.8706 5.636291 32.31554 5.223197 292.2644 187.3698
RForearm 114.0901 3.911524 32.41718 42.94786 49.68026 348.965
RHand 113.2835 4.122499 33.67112 333.5381 23.92319 75.10156
RHandEff 113.2216 3.235787 34.18142 333.5381 23.92319 75.10156
Spine1 111.7026 4.411781 32.90739 352.3754 278.7702 263.2777
LLegRoot 109.7892 3.988982 33.33841 2.680803 13.55451 347.1659
LShin 109.3792 2.157119 33.37496 359.2645 14.33708 76.59727
LRootFoot 109.1071 0.9621255 33.46034 348.3449 266.5444 7.244798
LToe 109.1939 0.6841868 34.02122 348.1703 284.6849 162.1176
RLegRoot 113.4909 3.610922 32.47551 356.7977 12.67231 359.8437
RShin 113.5045 1.737952 32.60571 6.796211 192.8052 91.37942
RRootFoot 113.5079 0.5183861 32.75399 358.848 123.4778 3.934683
RToe 113.657 0.2567612 33.30957 358.5635 285.6811 164.3555
SpineRoot 111.7026 4.411781 32.90739 354.3239 283.0764 343.8531
Spine2 111.7892 4.987816 32.96321 350.8817 278.9514 275.7668
HeadRoot 112.0395 6.615309 32.87378 314.1569 72.18094 290.884
Head 112.3706 6.978962 32.95359 14.24913 357.611 227.8156
LShoulder 111.7574 6.627329 32.84676 297.6127 259.9918 102.2824
LArmRoot 110.091 5.779006 32.95732 323.4232 262.462 92.81339
LForearm 109.0518 4.384822 32.85915 8.096654 282.0131 133.7486
LHand 109.4184 3.30789 33.84572 317.9119 4.635018 101.9268
LHandEff 109.6838 2.563688 34.49857 317.9119 4.635018 101.9268
RShoulder 112.2898 6.540826 32.7629 300.1587 116.8822 80.15577
RArmRoot 113.8579 5.613615 32.32701 4.99845 291.7708 187.4476
RForearm 114.071 3.888457 32.43524 42.60791 50.96774 350.3374
RHand 113.2691 4.074479 33.69611 333.6476 23.23534 75.40968
RHandEff 113.2055 3.185668 34.20255 333.6476 23.23534 75.40968
Spine1 111.7026 4.411781 32.90739 352.3794 278.718 263.2981
LLegRoot 109.7895 3.988783 33.33939 2.617413 13.50521 347.1675
LShin 109.38 2.156843 33.37755 359.1897 14.28913 76.61654
LRootFoot 109.1086 0.9617746 33.46412 348.3676 266.4845 7.249879
LToe 109.1949 0.6839316 34.02512 348.1903 284.6235 162.1296
RLegRoot 113.4919 3.611 32.47943 356.7964 12.63329 359.8717
RShin 113.5063 1.738026 32.60948 6.808173 192.7635 91.3395
RRootFoot 113.5105 0.518471 32.75782 358.8178 123.4421 3.901562
RToe 113.6595 0.2570659 33.31356 358.6023 285.6442 164.3778
SpineRoot 111.7026 4.411781 32.90739 354.3357 282.9979 344.0593
Spine2 111.7891 4.987827 32.96324 350.8877 278.875 275.4415
HeadRoot 112.0408 6.615599 32.88342 315.0854 71.55959 291.3546
Head 112.3764 6.973848 32.96869 14.81566 357.1155 226.9824
LShoulder 111.7588 6.627986 32.85583 298.699 261.1968 100.8104
LArmRoot 110.1101 5.744444 32.95603 323.415 262.9202 92.3852
LForearm 109.0715 4.350213 32.85322 7.337854 281.81 133.3109
LHand 109.4199 3.263488 33.83564 317.7997 5.059005 102.2496
LHandEff 109.6958 2.5215 34.48664 317.7997 5.059005 102.2496
RShoulder 112.2913 6.54154 32.77268 301.0825 115.6972 81.33569
RArmRoot 113.8427 5.58552 32.33928 4.750723 291.2585 187.5413
RForearm 114.0489 3.859991 32.45477 42.25109 52.04862 351.5087
RHand 113.2509 4.024573 33.72108 333.7557 22.56098 75.69968
RHandEff 113.1856 3.133773 34.22378 333.7557 22.56098 75.69968
Spine1 111.7026 4.411781 32.90739 352.38 278.6382 263.3073
LLegRoot 109.7895 3.98834 33.33891 2.54569 13.42738 347.1694
LShin 109.3805 2.156315 33.37872 359.1096 14.21195 76.63531
LRootFoot 109.1098 0.9611782 33.46645 348.3953 266.4113 7.246709
LToe 109.1955 0.6833631 34.02755 348.2176 284.5485 162.1354
RLegRoot 113.4931 3.61134 32.48401 356.7986 12.56047 359.8995
RShin 113.5083 1.738354 32.6138 6.816108 192.6879 91.2972
RRootFoot 113.5131 0.5187981 32.76212 358.7769 123.3938 3.866939
RToe 113.6619 0.257593 33.31801 358.6519 285.5946 164.3983
SpineRoot 111.7026 4.411781 32.90739 354.3502 282.9077 344.2425
Spine2 111.789 4.987833 32.96334 350.8922 278.7856 275.1053
HeadRoot 112.0423 6.615829 32.89348 314.5611 71.71152 291.3086
Head 112.375 6.97721 32.97682 14.64338 357.3653 227.4956
LShoulder 111.7603 6.628606 32.86526 298.0697 261.1882 100.4267
LArmRoot 110.102 5.761755 32.95124 323.4159 262.8212 92.33894
LForearm 109.0637 4.36749 32.84524 6.961567 281.3726 132.8987
LHand 109.3969 3.272522 33.82377 317.8925 4.951323 102.6389
LHandEff 109.6782 2.530559 34.4725 317.8925 4.951323 102.6389
RShoulder 112.2929 6.542202 32.78294 300.5542 115.2794 81.80251
RArmRoot 113.8507 5.599706 32.34266 4.457279 290.9337 187.7128
RForearm 114.0498 3.873982 32.46732 42.03185 52.90204 352.446
RHand 113.2551 4.021019 33.73789 333.8788 22.0959 75.89748
RHandEff 113.1883 3.128498 34.23734 333.8788 22.0959 75.89748
Spine1 111.7026 4.411781 32.90739 352.3804 278.5451 263.3121
LLegRoot 109.7893 3.987816 33.33779 2.47328 13.33982 347.1707
LShin 109.3809 2.155711 33.37922 359.0295 14.12496 76.65285
LRootFoot 109.1108 0.9605151 33.46807 348.4218 266.3308 7.240106
LToe 109.1959 0.6826934 34.02927 348.2449 284.4662 162.1375
RLegRoot 113.4944 3.611777 32.48869 356.804 12.47536 359.9263
RShin 113.5102 1.738773 32.61815 6.819886 192.6 91.25459
RRootFoot 113.5157 0.5192064 32.76636 358.7343 123.3388 3.829781
RToe 113.6642 0.2582204 33.32243 358.7038 285.5384 164.4206
SpineRoot 111.7026 4.411781 32.90739 354.3695 282.8051 344.4455
Spine2 111.7889 4.987843 32.9634 350.763 278.7193 274.9687
HeadRoot 112.0465 6.615313 32.89716 314.0454 66.05293 296.9534
Head 112.3643 6.981451 33.01186 18.23566 356.2509 229.2713
LShoulder 111.7646 6.628875 32.86853 299.2066 262.1397 99.48354
LArmRoot 110.1248 5.727341 32.95372 323.451 263.284 92.01706
LForearm 109.0876 4.332348 32.84648 6.158887 281.1165 132.2595
LHand 109.4002 3.224315 33.81708 317.9725 5.39116 102.4727
LHandEff 109.6835 2.480935 34.4633 317.9725 5.39116 102.4727
RShoulder 112.2971 6.541256 32.78686 301.7896 114.3371 82.63102
RArmRoot 113.8348 5.562624 32.35504 4.219861 290.4444 187.8861
RForearm 114.0279 3.836902 32.48882 41.61389 53.62409 353.2318
RHand 113.236 3.969583 33.76267 333.9325 21.46029 76.17374
RHandEff 113.168 3.075581 34.2593 333.9325 21.46029 76.17374
Spine1 111.7026 4.411781 32.90739 352.3809 278.4558 263.3192
LLegRoot 109.7892 3.987131 33.33646 2.404438 13.23876 347.1716
LShin 109.3812 2.154957 33.3793 358.9501 14.0252 76.6696
LRootFoot 109.1117 0.9597067 33.4692 348.4501 266.2411 7.236496
LToe 109.196 0.6819106 34.03053 348.2729 284.3747 162.1431
RLegRoot 113.4959 3.612374 32.49397 356.812 12.37913 359.9522
RShin 113.5122 1.739347 32.62302 6.820522 192.5009 91.21187
RRootFoot 113.5184 0.5197618 32.77105 358.6919 123.2738 3.790416
RToe 113.6665 0.2590161 33.32734 358.7562 285.4719 164.4451
SpineRoot 111.7026 4.411781 32.90739 354.3897 282.6891 344.6552
Spine2 111.7888 4.98785 32.96347 350.6668 278.6517 274.7216
HeadRoot 112.0502 6.614971 32.90415 312.8245 61.04521 302.1469
Head 112.348 6.989661 33.04265 21.06636 355.9071 231.9201
LShoulder 111.7684 6.629296 32.87505 298.8119 262.2408 99.17828
LArmRoot 110.1227 5.738114 32.95235 323.4887 263.2942 91.96827
LForearm 109.0865 4.342426 32.84393 5.745999 280.6408 131.5473
LHand 109.3818 3.221122 33.80464 318.3501 5.323896 102.3892
LHandEff 109.6625 2.473103 34.44666 318.3501 5.323896 102.3892
RShoulder 112.3009 6.540773 32.79403 301.6537 113.8889 83.06462
RArmRoot 113.8397 5.564962 32.35985 4.013836 290.1282 188.0318
RForearm 114.0278 3.839264 32.50097 41.37551 54.25967 353.9648
RHand 113.238 3.958066 33.77756 334.0453 21.00453 76.37738
RHandEff 113.1689 3.062427 34.27107 334.0453 21.00453 76.37738
Spine1 111.7026 4.411781 32.90739 352.3813 278.3687 263.3255
