Kaho
SpineRoot 5.160378 0 3.695743 0.02287035 358.4423 273.3481 3.74477
Spine2 5.160378 0.01386958 4.046502 0.01602809 357.1982 274.6291 265.407
HeadRoot 5.160378 0.09488508 5.441581 0.1706346 295.0244 19.52319 344.3704
Head 5.160378 0.1410998 5.748374 0.2878538 23.80158 2.398047 262.8447
LShoulder 5.160378 -0.07357356 5.438998 0.1231445 301.7756 269.0451 87.60509
LArmRoot 5.160378 -0.629036 5.094594 0.08652902 345.3719 269.9445 91.99834
LForearm 5.160378 -0.8640234 4.114803 0.07543855 356.4561 271.6005 102.6824
LHand 5.160378 -0.9456853 2.646353 0.4089373 347.2477 2.444369 79.21099
LHandEff 5.160378 -1.041342 2.130826 0.5298002 347.2477 2.444369 79.21099
RShoulder 5.160378 0.252476 5.422989 0.09674452 303.9798 98.95351 93.37521
RArmRoot 5.160378 0.7817457 5.05777 -0.02565743 5.06886 276.6294 185.9701
RForearm 5.160378 0.8569646 4.054219 0.02493536 2.798967 95.15438 76.4221
RHand 5.160378 0.8174783 2.590059 0.383977 350.7888 5.524225 85.57816
RHandEff 5.160378 0.7844527 2.060501 0.4734479 350.7888 5.524225 85.57816
Spine1 5.160378 0 3.695743 0.02287035 357.654 274.5646 270.933
LLegRoot 5.160378 -0.3006477 3.354602 0.159392 5.279023 2.261555 353.4
LShin 5.160378 -0.5198705 1.978037 0.0900131 0.5250039 2.985526 80.68164
LRootFoot 5.160378 -0.7774957 0.410466 0.08906574 351.4948 238.462 0.5548815
LToe 5.160378 -0.7923518 0.1962829 0.4825417 354.756 270.6994 161.7703
RLegRoot 5.160378 0.2955522 3.338361 0.1245138 358.0556 3.444093 357.8535
RShin 5.160378 0.3056002 1.946058 0.2203872 6.823092 183.4639 89.62643
RRootFoot 5.160378 0.3273419 0.3687414 0.408145 352.0974 128.1602 3.911943
RToe 5.160378 0.361433 0.2017877 0.8227324 356.3058 276.1857 168.5297
SpineRoot 5.212012 0 3.695743 0.02287035 358.44 273.2483 3.729606
Spine2 5.212012 0.01372902 4.04651 0.01617238 357.2474 274.484 265.3923
HeadRoot 5.212012 0.09318446 5.441606 0.1714368 295.1402 19.17558 344.5807
Head 5.212012 0.1388317 5.748151 0.2895249 23.93841 2.263723 262.9009
LShoulder 5.212012 -0.07515053 5.438898 0.1235172 301.7675 268.9333 87.56285
LArmRoot 5.212012 -0.630563 5.094584 0.08533503 345.4254 269.8155 92.00359
LForearm 5.212012 -0.8646088 4.114572 0.07381062 356.4698 271.471 102.7426
LHand 5.212012 -0.9466119 2.646448 0.4086602 347.2274 2.309142 79.38802
LHandEff 5.212012 -1.040911 2.130662 0.5294821 347.2274 2.309142 79.38802
RShoulder 5.212012 0.2509784 5.42317 0.09794211 303.8698 98.80305 93.4213
RArmRoot 5.212012 0.7811543 5.059011 -0.02369219 5.516813 276.3009 186.4204
RForearm 5.212012 0.8646984 4.05652 0.0343298 3.511068 94.43415 74.9474
RHand 5.212012 0.8060587 2.602942 0.4317038 351.0347 4.852105 85.27016
RHandEff 5.212012 0.7689173 2.073249 0.5187235 351.0347 4.852105 85.27016
Spine1 5.212012 0 3.695743 0.02287035 357.681 274.4225 270.9171
LLegRoot 5.212012 -0.3009047 3.354583 0.1587768 5.21077 2.174362 353.4317
LShin 5.212012 -0.5191981 1.977808 0.09066335 0.4833686 2.891572 80.69862
LRootFoot 5.212012 -0.7762997 0.4101498 0.09040709 351.532 238.3951 0.5553353
LToe 5.212012 -0.7914975 0.196095 0.4839396 354.7872 270.6307 161.7906
RLegRoot 5.212012 0.2953544 3.338318 0.1249368 358.0388 3.346114 357.8979
RShin 5.212012 0.3063424 1.946046 0.2211712 6.820748 183.3643 89.60695
RRootFoot 5.212012 0.3282936 0.3687257 0.4088699 352.0703 128.1048 3.895374
RToe 5.212012 0.3620589 0.2017638 0.8234804 356.3375 276.128 168.5292
SpineRoot 5.272331 0 3.695743 0.02287035 358.4344 273.1421 3.712483
Spine2 5.272331 0.01359064 4.046518 0.0163202 357.2975 274.334 265.3726
HeadRoot 5.272331 0.09145667 5.441617 0.1723635 295.2359 18.88136 344.7333
Head 5.272331 0.1366196 5.747956 0.2911725 24.04881 2.122893 262.9386
LShoulder 5.272331 -0.07674915 5.438786 0.1239995 301.7566 268.8211 87.50791
LArmRoot 5.272331 -0.6321153 5.094591 0.08410191 338.9944 269.5688 91.93607
LForearm 5.272331 -0.9743868 4.146978 0.06956821 356.8174 273.4858 109.8918
