human_base
SpineRoot 5.337812E-16 5.642295 -0.1828011 6.375434 295.5412 357.3791
Spine2 -0.0524378 6.576453 -0.2518113 357.6096 291.8449 271.6532
HeadRoot 0.02441358 8.418812 -0.2667968 6.039749 292.3057 358.3658
Head -0.02897576 8.914111 -0.2588635 6.039752 292.3057 269.2335
LShoulder 0.03094725 8.425943 -0.266968 287.9543 285.4688 94.90245
LArmRoot -0.7335754 8.162322 0.02069855 300.5154 302.9272 168.0881
LForearm -0.2390932 7.890985 1.517985 306.5458 285.1585 245.114
LHand 0.9811056 8.701247 1.841388 348.5945 178.4413 318.9641
LHandEff 1.543971 9.183923 1.954114 348.5945 178.4413 318.9641
RShoulder 0.02014231 8.42643 -0.2626365 86.95341 325.0047 114.7428
RArmRoot 0.7608757 8.384999 -0.6943088 59.89238 281.1375 132.741
RForearm 2.014466 7.718313 0.04328303 22.05082 13.89839 267.5702
RHand 2.211343 9.10734 0.5741726 9.592921 107.3313 279.9393
RHandEff 2.367426 9.835752 0.661075 9.592921 107.3313 279.9393
Spine1 5.337812E-16 5.642295 -0.1828011 1.414973 291.7897 275.109
LLegRoot -0.4290686 5.445836 0.03028822 1.733199 295.7932 1.537376
LShin -0.5222141 2.806387 0.301683 4.666649 295.3273 87.46999
LRootFoot -0.3981101 0.5424447 0.131907 9.033897 292.8928 3.821257
LToe -0.09839396 0.2344444 0.7158002 9.033897 292.8928 176.7055
RLegRoot 0.4638013 5.556405 -0.3963764 352.6853 296.8234 351.3951
RShin 0.295871 2.915028 -0.6060225 4.574936 294.8978 75.0262
RRootFoot 0.2074607 0.7255428 -1.212651 11.56679 303.953 314.9817
RToe 0.4330083 0.04170612 -1.128262 11.5668 303.953 127.8658
SpineRoot 5.337812E-16 5.642295 -0.1828011 5.990794 294.6347 356.4001
Spine2 -0.05889026 6.576674 -0.2430482 358.9281 292.1452 272.7211
HeadRoot -0.03436053 8.420269 -0.2742806 5.665644 292.4072 355.4906
Head -0.07521743 8.91592 -0.2443732 5.665639 292.4072 266.3583
LShoulder -0.02803262 8.427581 -0.2745517 291.839 284.1071 96.73302
LArmRoot -0.7708898 8.11048 0.01588576 304.9817 300.8387 168.1755
LForearm -0.3101049 7.810244 1.518396 308.9347 289.7525 240.3287
LHand 0.8949938 8.629294 1.874618 344.8087 179.1207 316.5999
LHandEff 1.437787 9.126604 2.018 344.8087 179.1207 316.5999
RShoulder -0.03882222 8.427799 -0.2701605 79.8473 309.981 103.1637
RArmRoot 0.7171643 8.280471 -0.649004 54.65899 284.1245 136.3072
RForearm 1.913538 7.55355 0.1257704 23.00052 4.19262 264.521
RHand 2.099032 8.927994 0.6971695 12.65938 99.38196 286.7858
RHandEff 2.289598 9.628582 0.8852159 12.65938 99.38196 286.7858
Spine1 5.337812E-16 5.642295 -0.1828011 1.953451 292.1205 274.7684
LLegRoot -0.4345771 5.448953 0.02180762 1.976342 295.0319 1.278762
LShin -0.5261697 2.807778 0.2764213 4.805476 294.5568 87.22272
LRootFoot -0.398913 0.5447425 0.09715044 9.139868 292.0366 3.97437
LToe -0.1073734 0.2385616 0.6861181 9.139868 292.0367 176.8586
RLegRoot 0.4655848 5.552876 -0.3909795 352.8906 295.9354 351.2244
RShin 0.3061036 2.912107 -0.6144202 4.44325 294.0568 74.98166
RRootFoot 0.2212825 0.722681 -1.221774 11.90406 303.3865 314.8705
RToe 0.4486638 0.03930964 -1.138547 11.90406 303.3865 127.7547
SpineRoot 5.337812E-16 5.642295 -0.1828011 5.371173 293.9279 355.4928
Spine2 -0.06504314 6.576679 -0.2362716 0.2274869 292.4195 273.9806
HeadRoot -0.09477007 8.419703 -0.2891379 6.192487 292.6422 354.0502
Head -0.1348439 8.914423 -0.2457768 6.192489 292.6422 264.9179
LShoulder -0.08866079 8.427193 -0.2895267 295.1971 283.2047 99.24215
LArmRoot -0.8034913 8.066513 0.01977962 309.4641 301.6534 171.5797
LForearm -0.2268117 7.796061 1.487532 312.8297 293.2932 237.2386
LHand 0.9438497 8.653585 1.867276 340.3645 179.7323 312.3135
LHandEff 1.447864 9.175939 2.055999 340.3645 179.7323 312.3135
RShoulder -0.09943102 8.427147 -0.2850832 76.58184 311.8054 105.5869
RArmRoot 0.6537664 8.235288 -0.6492632 46.66346 283.5206 138.6253
RForearm 1.715145 7.409992 0.2181261 23.46725 346.7469 260.0302
RHand 1.833047 8.765146 0.8503096 13.94837 82.9402 292.7469
RHandEff 1.962865 9.436419 1.158599 13.94837 82.9402 292.7469
Spine1 5.337812E-16 5.642295 -0.1828011 2.434855 292.4213 274.5385
LLegRoot -0.4398619 5.4541 0.0152071 2.243817 294.4456 0.936401
LShin -0.5293018 2.810964 0.2494233 4.88051 293.97 87.00481
LRootFoot -0.4010505 0.5486138 0.06238429 9.260011 291.5235 4.061697
LToe -0.1141764 0.2435233 0.6542015 9.260011 291.5235 176.9459
RLegRoot 0.4662984 5.547308 -0.3868756 353.1876 295.2331 350.9601
RShin 0.3169253 2.907604 -0.6291109 4.353469 293.3994 74.93253
RRootFoot 0.2351462 0.7184189 -1.237749 12.16759 302.9387 314.8185
RToe 0.464193 0.03554523 -1.155007 12.16759 302.9387 127.7027
SpineRoot 5.337812E-16 5.642295 -0.1828011 4.880204 293.553 354.7311
Spine2 -0.06546053 6.576628 -0.2366425 0.7281331 292.2945 275.3526
HeadRoot -0.1266833 8.417548 -0.3242883 6.631992 292.5943 354.2108
Head -0.1708385 8.911909 -0.280788 6.631991 292.5943 265.0784
LShoulder -0.1207025 8.425134 -0.3248045 296.6015 281.1342 102.2608
LArmRoot -0.8213638 8.049549 -0.001147226 312.495 303.8233 176.3579
LForearm -0.08233428 7.852949 1.404265 315.8807 296.1253 234.8546
LHand 1.064512 8.733472 1.80354 335.9525 179.5144 302.8222
LHandEff 1.468847 9.309038 2.063806 335.9525 179.5144 302.8222
RShoulder -0.1314817 8.424986 -0.3203849 74.46387 314.2028 108.8583
RArmRoot 0.6229585 8.207422 -0.6671268 40.19226 280.2033 143.7896
RForearm 1.488068 7.372612 0.3886554 22.61081 328.4615 254.4348
RHand 1.540522 8.706535 1.072685 18.72947 66.65704 296.8631
RHandEff 1.603492 9.340172 1.468968 18.72947 66.65704 296.8631
Spine1 5.337812E-16 5.642295 -0.1828011 2.45827 292.3171 274.5648
LLegRoot -0.443364 5.458219 0.01122818 2.556776 294.1499 0.5586907
LShin -0.5278963 2.813045 0.2232033 4.923522 293.6854 86.85981
LRootFoot -0.3994947 0.551147 0.03087032 9.280244 291.186 4.082479
LToe -0.116007 0.2463087 0.624447 9.280244 291.186 176.9667
RLegRoot 0.4661065 5.542928 -0.3852217 353.7107 294.8678 350.5502
RShin 0.3324616 2.905122 -0.6556652 4.397496 293.0784 74.83048
RRootFoot 0.2540347 0.717118 -1.268976 12.34698 302.6953 314.8155
RToe 0.4845087 0.03469884 -1.186448 12.34698 302.6953 127.6997
SpineRoot 5.337812E-16 5.642295 -0.1828011 4.166867 293.3685 354.3461
Spine2 -0.05706946 6.576146 -0.2522845 359.0103 291.5873 276.3604
HeadRoot -0.07782274 8.414822 -0.3910671 8.912951 292.4128 356.9182
