ChoukaiSan
SpineRoot 5.10268 0 2.647069 -0.09142083 359.1603 270.5648 3.952001
Spine2 5.10268 0.01948716 2.996431 -0.1203581 355.3655 276.3414 275.4339
HeadRoot 5.10268 0.09628186 3.982346 -0.1529242 290.1895 269.5526 100.0968
Head 5.10268 -0.00928574 4.261516 -0.1697706 356.3667 8.980895 289.9052
LShoulder 5.10268 -0.0721328 3.976906 -0.176935 313.3899 286.2787 111.0951
LArmRoot 5.10268 -0.6901924 3.256577 0.4249521 321.4456 284.9476 63.85744
LForearm 5.10268 -1.375755 2.535431 0.1056713 51.57551 329.7752 175.3899
LHand 5.10268 -0.5689753 2.490301 0.5098554 350.3015 304.8449 265.9032
LHandEff 5.10268 -0.459067 3.094926 0.4868718 350.3015 304.8449 265.9032
RShoulder 5.10268 0.2523072 3.950444 -0.2129906 321.2712 88.18832 66.79372
RArmRoot 5.10268 0.8842408 3.144613 0.2500817 19.27336 261.5186 198.1916
RForearm 5.10268 1.170722 2.200978 0.5957245 17.51164 77.59595 96.85024
RHand 5.10268 0.9302519 1.34551 0.4324967 341.4934 348.1775 94.50742
RHandEff 5.10268 0.9376866 0.7641518 0.632864 341.4934 348.1775 94.50742
Spine1 5.10268 0 2.647069 -0.09142083 356.3089 276.2851 274.3499
LLegRoot 5.10268 -1.149651 2.31494 0.03991031 350.5824 0.4180744 6.55387
LShin 5.10268 -1.013609 1.214135 0.2368249 14.26852 321.4301 314.7935
LRootFoot 5.10268 -1.500043 1.721103 0.01382901 288.8943 19.0945 357.8093
LToe 5.10268 -1.161643 1.557085 0.06239261 297.2559 60.47213 117.9914
RLegRoot 5.10268 1.141789 2.281354 0.01732404 351.1572 359.3754 42.89627
RShin 5.10268 1.902454 1.464209 0.168046 3.867332 183.5281 77.47582
RRootFoot 5.10268 2.064986 0.7462567 0.2066512 349.8906 59.62344 263.9693
RToe 5.10268 1.868239 1.070366 0.202317 28.0828 240.2301 264.4773
SpineRoot 5.170412 0 2.647069 -0.09142083 359.1547 270.5985 3.936752
Spine2 5.170412 0.01966229 2.996468 -0.1197889 355.3106 276.5396 275.3124
HeadRoot 5.170412 0.09752487 3.982354 -0.1506445 289.7658 270.0308 99.73837
Head 5.170412 -0.006018416 4.262331 -0.1666278 356.5558 9.146925 289.5061
LShoulder 5.170412 -0.07097413 3.977162 -0.174112 313.4117 286.569 110.8632
LArmRoot 5.170412 -0.6880586 3.255423 0.4270859 321.3289 285.2137 63.62099
LForearm 5.170412 -1.376301 2.537029 0.107366 51.40464 329.818 175.3895
LHand 5.170412 -0.5692844 2.491724 0.5110579 350.3299 304.6336 265.8724
LHandEff 5.170412 -0.4593544 3.096377 0.488923 350.3299 304.6336 265.8724
RShoulder 5.170412 0.2533138 3.950387 -0.2112871 321.1248 88.38547 66.94317
RArmRoot 5.170412 0.8896911 3.145313 0.2469912 17.80514 261.0734 198.9691
RForearm 5.170412 1.146125 2.19738 0.6042771 14.15533 79.64227 104.8644
RHand 5.170412 0.9777204 1.350639 0.3378828 346.3427 347.7855 96.3987
RHandEff 5.170412 1.014175 0.7567862 0.493413 346.3427 347.7855 96.3987
Spine1 5.170412 0 2.647069 -0.09142083 356.2766 276.4801 274.2415
LLegRoot 5.170412 -1.149607 2.315021 0.04049543 350.5859 0.4520715 6.543483
LShin 5.170412 -1.013652 1.21418 0.2372679 14.47942 320.8847 314.5865
LRootFoot 5.170412 -1.497945 1.722484 0.01265658 289.5565 18.12463 358.325
LToe 5.170412 -1.160103 1.557585 0.06211331 297.6435 58.90499 119.213
RLegRoot 5.170412 1.141815 2.28121 0.01655847 350.8483 359.2968 42.59785
RShin 5.170412 1.897882 1.460936 0.1733033 3.748832 183.655 77.15282
RRootFoot 5.170412 2.064446 0.7437956 0.2097484 349.7492 60.04974 263.7715
RToe 5.170412 1.867532 1.067803 0.2054047 28.22195 240.7265 264.7
SpineRoot 5.23935 0 2.647069 -0.09142083 359.1485 270.6469 3.915468
Spine2 5.23935 0.01981977 2.996494 -0.1193488 355.2221 276.7805 275.2021
HeadRoot 5.23935 0.09929374 3.982294 -0.1488212 289.3328 270.7724 99.16426
Head 5.23935 -0.002177274 4.2631 -0.1635205 356.8123 9.370587 289.1071
LShoulder 5.23935 -0.06930766 3.977438 -0.1716156 313.3961 286.949 110.6774
LArmRoot 5.23935 -0.6844718 3.25502 0.4307331 321.153 285.5728 63.33297
LForearm 5.23935 -1.376579 2.540335 0.1110436 51.33775 329.9604 175.375
LHand 5.23935 -0.5685163 2.494823 0.5126133 350.3259 304.6713 265.8027
LHandEff 5.23935 -0.4581489 3.099416 0.4910021 350.3259 304.6713 265.8027
RShoulder 5.23935 0.2547797 3.950159 -0.2101486 321.0777 88.63219 67.09725
RArmRoot 5.23935 0.8945937 3.144701 0.2426374 16.38177 260.7707 199.5282
RForearm 5.23935 1.123378 2.192368 0.6069275 9.841084 81.50479 113.9121
RHand 5.23935 1.037861 1.378579 0.2238749 340.0033 351.2173 90.71586
RHandEff 5.23935 1.013347 0.8007355 0.4328626 340.0033 351.2173 90.71586
Spine1 5.23935 0 2.647069 -0.09142083 356.2423 276.7158 274.1517
LLegRoot 5.23935 -1.149533 2.315101 0.04133726 350.6019 0.5008678 6.537907
LShin 5.23935 -1.013522 1.214192 0.2376908 14.72666 320.3464 314.4238
LRootFoot 5.23935 -1.496171 1.723344 0.01146762 290.1874 17.04538 358.958
LToe 5.23935 -1.158709 1.55795 0.06185554 297.9831 57.33386 120.4422
RLegRoot 5.23935 1.141864 2.281042 0.01546474 350.5763 359.2415 42.42056
RShin 5.23935 1.895141 1.459167 0.1771796 3.734892 183.7374 77.04554
RRootFoot 5.23935 2.063087 0.7423228 0.2131034 349.7086 60.33786 263.5372
RToe 5.23935 1.866602 1.066585 0.2083598 28.25967 241.0969 264.9621
SpineRoot 5.303539 0 2.647069 -0.09142083 359.1563 270.7165 3.885503
Spine2 5.303539 0.01991194 2.99656 -0.1184397 355.1505 277.2101 274.9918
HeadRoot 5.303539 0.1008467 3.982323 -0.1450599 288.9507 272.0166 98.25699
Head 5.303539 0.001193275 4.26388 -0.1576658 357.1611 9.775331 288.7708
LShoulder 5.303539 -0.06792219 3.977829 -0.1666576 313.3781 287.61 110.3659
LArmRoot 5.303539 -0.6795289 3.254179 0.4378327 321.0742 286.1816 62.98847
LForearm 5.303539 -1.375677 2.542617 0.1199574 51.28668 330.2266 175.2912
LHand 5.303539 -0.5653601 2.49623 0.516858 350.362 304.8427 265.6729
LHandEff 5.303539 -0.4545908 3.100785 0.4962834 350.362 304.8427 265.6729
RShoulder 5.303539 0.255833 3.950141 -0.2076154 321.0584 88.93649 67.35207
RArmRoot 5.303539 0.8996152 3.143397 0.2371854 15.16351 260.7054 199.7478
RForearm 5.303539 1.107003 2.186437 0.6021608 7.439082 82.12419 118.1678
RHand 5.303539 1.063294 1.396652 0.165555 336.8815 353.1861 88.03665
RHandEff 5.303539 1.013743 0.8314052 0.4026649 336.8815 353.1861 88.03665
Spine1 5.303539 0 2.647069 -0.09142083 356.216 277.1389 273.9744
LLegRoot 5.303539 -1.14933 2.314883 0.04254948 350.6273 0.5691485 6.52574
LShin 5.303539 -1.013327 1.213858 0.2382601 14.99065 319.8177 314.276
LRootFoot 5.303539 -1.494563 1.723672 0.01052357 290.8018 15.9608 359.6044
LToe 5.303539 -1.157404 1.557948 0.06184417 298.3077 55.7919 121.6477
RLegRoot 5.303539 1.14204 2.281134 0.01389542 350.2752 359.1906 42.27991
RShin 5.303539 1.893053 1.458242 0.1808795 3.855246 183.7673 77.09568
RRootFoot 5.303539 2.06049 0.7413539 0.2182692 349.7312 60.56024 263.2152
RToe 5.303539 1.864987 1.066194 0.2125915 28.23256 241.4318 265.3214
SpineRoot 5.36866 0 2.647069 -0.09142083 359.0969 272.0185 3.65631
Spine2 5.36866 0.01723257 2.996825 -0.116811 355.5332 277.8097 274.6118
HeadRoot 5.36866 0.0922566 3.98321 -0.1368828 288.5629 273.2467 97.43648
Head 5.36866 -0.005522763 4.265505 -0.1474986 357.4725 10.24498 288.4197
LShoulder 5.36866 -0.07669032 3.977897 -0.1568407 313.0901 289.0245 110.5538
LArmRoot 5.36866 -0.6746022 3.258987 0.4667043 322.9079 286.9899 60.66739
LForearm 5.36866 -1.351751 2.545959 0.1130804 54.89325 330.5027 175.9102
LHand 5.36866 -0.5414184 2.508902 0.5109292 351.0545 307.9737 265.2341
LHandEff 5.36866 -0.4348616 3.114285 0.4925722 351.0545 307.9737 265.2341
RShoulder 5.36866 0.2467945 3.95239 -0.2012085 320.3569 89.25862 67.85591
RArmRoot 5.36866 0.9054153 3.150789 0.2309875 11.94524 262.5141 190.7833
RForearm 5.36866 1.09917 2.142598 0.4259196 4.819519 83.42321 108.194
RHand 5.36866 1.059842 1.287312 0.1374146 330.4085 359.9775 77.19257
RHandEff 5.36866 0.9234036 0.7658641 0.4334823 330.4085 359.9775 77.19257
Spine1 5.36866 0 2.647069 -0.09142083 356.6471 277.7292 273.7302
LLegRoot 5.36866 -1.146389 2.3156 0.06724615 350.2113 1.851585 6.2335
LShin 5.36866 -1.011481 1.215376 0.2681464 15.33855 319.2424 314.116
LRootFoot 5.36866 -1.491556 1.725735 0.0391841 291.5088 14.72168 0.3144401
LToe 5.36866 -1.154746 1.559685 0.09172698 298.6896 54.02155 123.0057
RLegRoot 5.36866 1.143702 2.279477 -0.01346447 348.9629 359.9627 41.50284
RShin 5.36866 1.885456 1.450431 0.164123 4.735819 184.6628 77.77567
RRootFoot 5.36866 2.045855 0.7324728 0.2107172 349.8549 61.88503 261.5601
RToe 5.36866 1.855294 1.060133 0.2007235 28.0759 243.3336 267.1656
SpineRoot 5.43783 0 2.647069 -0.09142083 0.1089187 274.0406 3.794976
Spine2 5.43783 0.01249406 2.996866 -0.1189224 356.2751 278.0387 274.8221
HeadRoot 5.43783 0.07427383 3.984124 -0.1411022 288.5127 269.7416 101.1217
Head 5.43783 -0.02340635 4.266177 -0.1575108 356.3223 10.24632 288.1915
LShoulder 5.43783 -0.09467043 3.976524 -0.1603288 312.8293 288.7335 111.2655
LArmRoot 5.43783 -0.6911842 3.264506 0.4723959 325.1414 286.4477 61.35945
LForearm 5.43783 -1.338343 2.525549 0.1158609 51.98767 332.7477 180.9532
LHand 5.43783 -0.5406741 2.534805 0.5400472 348.8934 306.0332 268.8788
LHandEff 5.43783 -0.4378149 3.138135 0.4801053 348.8934 306.0332 268.8788
RShoulder 5.43783 0.2289345 3.955247 -0.2060312 319.3405 89.14691 67.16497
RArmRoot 5.43783 0.8972607 3.169486 0.2401285 13.01174 262.6178 189.1651
RForearm 5.43783 1.114659 2.161295 0.4082923 4.221316 82.92973 102.385
RHand 5.43783 1.074047 1.281224 0.2079892 327.5523 2.309712 70.46609
RHandEff 5.43783 0.881124 0.7921369 0.5269786 327.5523 2.309712 70.46609
Spine1 5.43783 0 2.647069 -0.09142083 357.3508 277.9671 274.1657
LLegRoot 5.43783 -1.133998 2.295604 0.1080161 349.5397 3.746009 5.378569
LShin 5.43783 -1.008336 1.1961 0.3186167 15.20998 319.1143 313.9308
LRootFoot 5.43783 -1.486137 1.70837 0.08916561 291.3778 15.33967 359.448
LToe 5.43783 -1.150293 1.540918 0.1434221 298.7882 54.43169 122.3229
RLegRoot 5.43783 1.152098 2.299961 -0.05346982 347.1245 1.344933 39.38844
RShin 5.43783 1.866914 1.450903 0.139386 6.044683 186.0311 78.88196
RRootFoot 5.43783 2.016272 0.7316279 0.200196 350.3119 64.22602 258.8175
RToe 5.43783 1.834678 1.064077 0.1835864 27.52862 246.6181 270.2009
SpineRoot 5.503285 0 2.647069 -0.09142083 1.069239 276.2963 4.279995
Spine2 5.503285 0.008895741 2.99678 -0.1213184 355.8226 277.4276 274.4545
HeadRoot 5.503285 0.07946351 3.983564 -0.1375515 287.2337 264.8243 105.2741
Head 5.503285 -0.0112728 4.267388 -0.1615333 355.3559 9.392301 286.6633
LShoulder 5.503285 -0.08931576 3.977537 -0.1586898 311.253 288.1116 110.6703
LArmRoot 5.503285 -0.7173748 3.284163 0.4641373 326.3945 285.5912 63.46191
LForearm 5.503285 -1.344391 2.518478 0.1286317 40.89602 332.1466 186.3745
LHand 5.503285 -0.5811954 2.594303 0.6062072 342.285 297.1864 275.6745
LHandEff 5.503285 -0.4433424 3.177236 0.4670448 342.285 297.1864 275.6745
RShoulder 5.503285 0.2345814 3.95368 -0.2009151 319.5493 87.67458 66.80155
RArmRoot 5.503285 0.8862846 3.167586 0.2686359 13.13489 261.2744 188.6279
RForearm 5.503285 1.103578 2.158684 0.432617 5.553493 81.20345 99.30125
RHand 5.503285 1.040639 1.271258 0.2751123 326.2896 3.115074 64.86052
RHandEff 5.503285 0.7965643 0.8081552 0.5978252 326.2896 3.115074 64.86052
Spine1 5.503285 0 2.647069 -0.09142083 357.9337 277.2895 274.6605
LLegRoot 5.503285 -1.11895 2.27748 0.1547676 348.7286 5.895386 4.194429
LShin 5.503285 -1.006905 1.179148 0.3787515 14.62059 319.4301 313.7119
LRootFoot 5.503285 -1.481308 1.69471 0.1496233 290.6799 17.84219 356.8112
LToe 5.503285 -1.147512 1.524034 0.2064094 298.84 56.60819 119.886
RLegRoot 5.503285 1.158626 2.320246 -0.09652814 345.5496 3.199822 37.3022
RShin 5.503285 1.848708 1.452798 0.1044076 7.634158 187.5943 80.26154
RRootFoot 5.503285 1.985056 0.7327279 0.1835977 351.0293 66.8756 255.788
RToe 5.503285 1.813749 1.070138 0.1594568 26.66071 250.2858 273.5139
SpineRoot 5.568867 0 2.647069 -0.09142083 6.556543 266.2556 4.243306
Spine2 5.568867 0.006659225 2.996753 -0.1222027 356.3906 275.6485 273.5906
HeadRoot 5.568867 0.06942664 3.984196 -0.1204272 285.6488 255.8999 111.9792
Head 5.568867 -0.01067577 4.269984 -0.1561071 354.0364 7.094025 284.5661
LShoulder 5.568867 -0.09853321 3.977183 -0.1470712 311.7534 270.779 96.66978
LArmRoot 5.568867 -0.9294525 3.233818 -0.005224098 327.2042 272.2724 99.45432
LForearm 5.568867 -1.48736 2.366024 0.1610908 1.847227 319.7538 189.5667
LHand 5.568867 -0.8104657 2.516102 0.7403883 341.6089 249.9875 289.6781
LHandEff 5.568867 -0.567938 3.065576 0.6083342 341.6089 249.9875 289.6781
RShoulder 5.568867 0.2267381 3.956565 -0.1792423 310.8244 92.48872 72.21951
RArmRoot 5.568867 1.050723 3.256923 0.128473 8.490025 262.1451 195.8143
RForearm 5.568867 1.167626 2.25596 0.4048697 7.519169 80.40269 94.50096
RHand 5.568867 1.063233 1.363001 0.3153092 328.4485 3.419729 59.43287
RHandEff 5.568867 0.767579 0.9117728 0.6105418 328.4485 3.419729 59.43287
Spine1 5.568867 0 2.647069 -0.09142083 358.4306 275.5039 274.9019
LLegRoot 5.568867 -1.104235 2.17016 -0.04166129 347.7483 355.2395 358.7972
LShin 5.568867 -1.142805 1.072733 0.2097782 9.817934 328.2228 337.6489
LRootFoot 5.568867 -1.747535 1.348945 -0.1086099 292.7395 347.2201 26.15218
LToe 5.568867 -1.391286 1.239888 -0.03812999 292.8974 34.12608 141.1551
RLegRoot 5.568867 1.167712 2.431845 0.1070269 352.5151 354.9211 36.46717
RShin 5.568867 1.817894 1.532099 0.2987936 7.076208 176.2944 78.51126
RRootFoot 5.568867 1.958655 0.8152393 0.3970836 353.6717 61.97453 256.2935
RToe 5.568867 1.802475 1.159582 0.3686062 24.05144 245.143 272.7925
SpineRoot 5.635658 0 2.647069 -0.09142083 8.109933 261.0923 4.755768
Spine2 5.635658 0.001797325 2.997175 -0.1177552 353.9065 272.2238 272.7264
HeadRoot 5.635658 0.1076079 3.980759 -0.09898064 282.7883 255.5002 108.8467
Head 5.635658 0.0425336 4.270687 -0.1317174 355.7285 3.874432 282.1262
LShoulder 5.635658 -0.05855048 3.981531 -0.1358641 302.9321 260.5309 93.15208
LArmRoot 5.635658 -0.9977587 3.371456 -0.2298611 329.6808 271.4549 127.6787
LForearm 5.635658 -1.411493 2.645139 0.3972561 336.3949 285.2295 174.5864
LHand 5.635658 -1.208151 2.567031 1.274095 340.8694 182.2505 290.3387
LHandEff 5.635658 -0.9871534 3.11181 1.454528 340.8694 182.2505 290.3387
RShoulder 5.635658 0.266862 3.946765 -0.1485003 307.2473 96.87574 80.89645
RArmRoot 5.635658 1.165182 3.27509 -0.07771286 15.74722 271.4223 192.9019
RForearm 5.635658 1.452205 2.290197 0.1212666 13.52385 78.66921 56.10986
RHand 5.635658 1.181256 1.560997 0.5807772 306.39 119.1614 304.3219
RHandEff 5.635658 0.993186 1.862315 1.08279 306.39 119.1614 304.3219
Spine1 5.635658 0 2.647069 -0.09142083 359.5745 271.7486 274.2906
LLegRoot 5.635658 -1.091697 2.141645 -0.1361258 344.3406 349.7792 356.1588
LShin 5.635658 -1.216422 1.063171 0.164529 3.148377 329.9341 347.1278
LRootFoot 5.635658 -1.842859 1.22714 -0.1876838 287.5342 330.4344 44.88728
LToe 5.635658 -1.478915 1.153272 -0.1111133 284.7055 37.30047 138.6962
RLegRoot 5.635658 1.149815 2.464955 0.215196 356.2449 351.1668 34.60822
RShin 5.635658 1.765368 1.537398 0.387789 7.173022 170.7195 78.01739
RRootFoot 5.635658 1.901884 0.8219719 0.5013282 356.4283 61.80839 254.9024
RToe 5.635658 1.764602 1.174253 0.4725803 21.21825 245.3665 274.1164
SpineRoot 5.723051 0 2.647069 -0.09142083 8.301903 258.6995 5.29135
Spine2 5.723051 -0.001175633 2.997465 -0.1135969 354.1795 269.3728 271.4349
