ChoukaiSan
SpineRoot 5.039664 0 2.647069 -0.09142083 359.8292 278.1255 358.4298
Spine2 5.039664 0.00911247 2.997802 -0.0782162 358.4777 280.4188 265.8084
HeadRoot 5.039664 0.06035019 3.976674 0.05658507 298.0107 26.24916 343.5237
Head 5.039664 0.1203966 4.247531 0.1679157 26.59321 7.75721 261.4336
LShoulder 5.039664 -0.1090819 3.96966 0.04198503 302.9373 280.6352 81.35867
LArmRoot 5.039664 -1.056766 3.365512 0.04812675 342.6678 268.6841 79.03495
LForearm 5.039664 -1.359361 2.39284 -0.1849725 351.6504 268.7332 100.7416
LHand 5.039664 -1.491953 1.51459 -0.01947194 351.6051 0.04561151 75.7159
LHandEff 5.039664 -1.643614 0.9250235 0.06765521 351.6051 0.04561151 75.7159
RShoulder 5.039664 0.2129125 3.960959 -0.0172214 303.1992 99.84067 98.57281
RArmRoot 5.039664 1.100533 3.352445 -0.3412256 6.73535 290.5842 175.1191
RForearm 5.039664 1.177354 2.321654 -0.4947163 3.080761 110.246 82.10799
RHand 5.039664 1.175159 1.428014 -0.361682 352.4735 20.35925 99.4814
RHandEff 5.039664 1.297773 0.826677 -0.3224382 352.4735 20.35925 99.4814
Spine1 5.039664 0 2.647069 -0.09142083 358.9224 280.3276 267.6128
LLegRoot 5.039664 -1.123314 2.291601 0.1556861 0.3623216 8.092677 351.084
LShin 5.039664 -1.289076 1.177792 0.1874055 357.6432 8.473125 81.07423
LRootFoot 5.039664 -1.397784 0.450203 0.2338763 352.3196 259.1786 7.254513
LToe 5.039664 -1.378089 0.2889063 0.5764698 351.947 277.1033 163.3757
RLegRoot 5.039664 1.145465 2.284766 -0.1682374 357.9139 8.07464 3.978317
RShin 5.039664 1.224707 1.161948 -0.122897 4.727944 187.9763 86.62016
RRootFoot 5.039664 1.27616 0.4286034 -0.06886198 355.3617 117.1446 1.953514
RToe 5.039664 1.33854 0.2766504 0.2728891 2.488215 279.2552 165.171
SpineRoot 5.073745 0 2.647069 -0.09142083 359.8367 278.1106 358.4069
Spine2 5.073745 0.009105924 2.997795 -0.07804002 358.474 280.39 265.7699
HeadRoot 5.073745 0.06045274 3.97657 0.05742403 298.0844 26.20534 343.5385
