ChoukaiSan
SpineRoot 0 1.764712 -0.06094722 6.398038 327.1276 334.5344
Spine2 0.01257444 1.994274 -0.01701117 4.179803 319.0293 284.4782
HeadRoot -0.1085711 2.641279 -0.05958867 284.6341 65.08222 342.6998
Head -0.07070553 2.836437 -0.0455552 13.78375 47.25218 265.5632
LShoulder -0.1987855 2.616584 0.004651942 320.5334 304.123 109.3759
LArmRoot -0.4312688 2.070917 0.4624661 331.8085 309.885 124.0872
LForearm -0.4055782 1.554693 0.9295649 328.2023 335.2244 253.8044
LHand -0.1253169 2.046304 0.7232374 312.7854 203.8296 317.9104
LHandEff 0.2344705 2.232965 0.7848043 312.7854 203.8296 317.9104
RShoulder -0.05600765 2.632498 -0.1597652 306.4479 165.146 66.40846
RArmRoot 0.375431 2.22457 -0.6167668 18.89749 335.6824 189.629
RForearm 0.5579238 1.572933 -0.7822773 3.332674 148.2805 63.77404
RHand 0.7678267 1.033524 -0.6156132 338.0425 59.79346 105.7081
RHandEff 0.951205 0.6674879 -0.6372908 338.0425 59.79346 105.7081
Spine1 0 1.764712 -0.06094722 6.164406 318.8278 260.5602
LLegRoot -0.4348702 1.439155 0.5298263 10.03277 54.92561 31.06791
LShin -0.2934805 0.806075 0.1513527 6.785247 53.00019 119.8529
LRootFoot -0.1864834 0.3828476 -0.07431241 24.33739 292.2877 351.6382
LToe 0.002328162 0.2701616 0.05039468 27.12105 311.7781 158.7631
RLegRoot 0.3892447 1.609413 -0.7454058 2.506875 54.38791 22.47005
RShin 0.5376406 0.9141642 -0.9875466 359.0931 233.8589 68.70425
RRootFoot 0.6370486 0.456356 -1.135951 339.409 156.1367 4.571163
RToe 0.8222579 0.3311716 -1.017941 16.8557 317.5507 157.6578
SpineRoot 0 1.764712 -0.06094722 6.333095 328.2703 334.6224
Spine2 0.01319375 1.99396 -0.01557823 4.890808 319.7195 284.5334
HeadRoot -0.1141149 2.640214 -0.05098306 285.5689 61.46152 347.1833
Head -0.07499672 2.834749 -0.03244921 14.99686 48.18478 266.4661
LShoulder -0.2033319 2.61416 0.01410814 321.1495 304.0245 108.2783
LArmRoot -0.4417269 2.060086 0.4585916 332.1752 309.4733 124.0075
LForearm -0.4175465 1.541622 0.923283 328.9493 328.5474 257.4563
LHand -0.1477105 2.045325 0.732837 314.6234 198.8125 319.7237
LHandEff 0.2091959 2.2315 0.8105335 314.6234 198.8125 319.7237
RShoulder -0.06268304 2.632775 -0.1518532 304.9937 166.7383 64.72555
RArmRoot 0.3760153 2.244215 -0.6187156 20.3272 336.4048 189.687
RForearm 0.5635116 1.598513 -0.8010378 4.842319 147.5779 61.92301
RHand 0.7787592 1.068967 -0.6111758 336.9652 59.95932 105.3571
RHandEff 0.9670255 0.7051508 -0.6277258 336.9652 59.95932 105.3571
Spine1 0 1.764712 -0.06094722 6.462917 319.5567 260.2915
LLegRoot -0.4228756 1.439918 0.538884 9.57507 55.89847 31.1527
LShin -0.2831304 0.8066159 0.1601703 6.421282 54.03161 119.8451
LRootFoot -0.1780734 0.383044 -0.06575978 24.20914 293.1385 351.7962
LToe 0.01231022 0.270544 0.05670518 26.9521 312.6115 158.8675
RLegRoot 0.3757445 1.608454 -0.7526931 1.802464 55.39349 22.28215
RShin 0.5255843 0.912083 -0.9906837 359.6951 234.9097 68.83419
RRootFoot 0.6255912 0.4538201 -1.137272 339.6904 157.0524 4.515431
RToe 0.8124891 0.3289977 -1.021564 16.60563 318.4888 157.8031
SpineRoot 0 1.764712 -0.06094722 6.266263 329.4721 334.7611
Spine2 0.01346623 1.993797 -0.01483937 5.141253 320.3733 284.8741
HeadRoot -0.1189667 2.639081 -0.04912215 286.4457 61.7831 347.4888
Head -0.07716399 2.832935 -0.02935909 15.8698 48.76761 266.3444
LShoulder -0.2072756 2.612404 0.0169478 321.3727 304.0647 108.28
LArmRoot -0.4435522 2.056602 0.4604027 332.2351 309.4968 124.5339
LForearm -0.4140934 1.540911 0.9278671 329.4906 323.2177 261.0691
