Kaho
SpineRoot 5.072159 0 3.695743 0.02287035 5.612062 248.105 358.9683
Spine2 5.072159 -0.0333178 4.045252 0.02499591 4.301699 249.9146 263.5456
HeadRoot 5.072159 -0.2020135 5.432127 0.1825718 291.5865 322.7759 17.96336
Head 5.072159 -0.2710272 5.74585 0.2651183 20.24777 341.967 276.9463
LShoulder 5.072159 -0.3337361 5.411253 0.06919755 312.5538 251.8637 89.69368
LArmRoot 5.072159 -0.7908857 4.96857 -0.08422516 352.0244 250.7689 84.38196
LForearm 5.072159 -0.855225 3.978379 -0.2594818 356.1825 250.6256 91.93919
LHand 5.072159 -0.9668176 2.47453 -0.2446301 348.6231 340.1171 96.16611
LHandEff 5.072159 -0.9483573 1.950079 -0.1257362 348.6231 340.1171 96.16611
RShoulder 5.072159 -0.02701301 5.435819 0.1813538 294.5502 68.36614 95.02485
RArmRoot 5.072159 0.5454727 5.164886 0.3467292 62.55956 60.60144 2.699596
RForearm 5.072159 1.331761 5.611336 0.7914379 285.1553 241.8392 271.5967
RHand 5.072159 2.634397 6.005443 1.441095 2.604838 321.2737 196.0998
RHandEff 5.072159 3.033468 6.154503 1.769805 2.604838 321.2737 196.0998
Spine1 5.072159 0 3.695743 0.02287035 4.992372 249.7856 267.7953
LLegRoot 5.072159 -0.2766268 3.310183 0.007855865 2.483536 338.1366 2.415738
LShin 5.072159 -0.2702337 1.914595 -0.001945868 16.19855 338.3975 98.01287
LRootFoot 5.072159 0.09722191 0.403955 -0.3284339 42.5991 223.8955 64.89764
LToe 5.072159 -0.1231267 0.7239606 -0.1049139 13.38177 239.4463 237.6547
RLegRoot 5.072159 0.2750619 3.368608 0.229578 4.104832 338.4657 2.914902
RShin 5.072159 0.4120333 1.979709 0.2292928 355.8014 158.6509 84.67474
RRootFoot 5.072159 0.5915131 0.4022095 0.1751087 347.3778 102.4134 2.800908
RToe 5.072159 0.4554023 0.2235429 0.5630139 0.886336 250.2795 166.9518
SpineRoot 5.109183 0 3.695743 0.02287035 5.540168 248.4176 359.0112
Spine2 5.109183 -0.03387014 4.045167 0.02801407 4.151834 250.4875 262.9961
HeadRoot 5.109183 -0.2018756 5.430277 0.2010947 291.8959 325.5179 15.76805
Head 5.109183 -0.2672327 5.743482 0.2884427 20.79376 342.4163 276.2231
LShoulder 5.109183 -0.3347896 5.410415 0.08893573 312.5661 253.054 88.88544
LArmRoot 5.109183 -0.7921647 4.967705 -0.06373803 351.9535 251.3914 83.68285
LForearm 5.109183 -0.8554444 3.979479 -0.250114 356.3873 251.225 92.15865
LHand 5.109183 -0.9636314 2.475487 -0.2268956 348.9664 340.7016 96.53967
LHandEff 5.109183 -0.9396045 1.950793 -0.1100823 348.9664 340.7016 96.53967
RShoulder 5.109183 -0.02690088 5.434126 0.1980404 294.4378 67.73186 96.44856
RArmRoot 5.109183 0.5489726 5.16503 0.3544067 63.0368 61.74864 3.941801
RForearm 5.109183 1.336706 5.603818 0.8041542 288.6363 243.3161 268.2048
RHand 5.109183 2.591658 6.085495 1.487761 3.12422 324.2163 202.3805
RHandEff 5.109183 2.988754 6.290066 1.787748 3.12422 324.2163 202.3805
Spine1 5.109183 0 3.695743 0.02287035 4.933754 250.3345 267.3485
LLegRoot 5.109183 -0.2772589 3.310579 0.009434713 2.610228 338.4499 2.407569
LShin 5.109183 -0.2699709 1.91502 -0.003345041 16.89885 338.765 98.2916
LRootFoot 5.109183 0.109074 0.4109043 -0.3462947 42.42018 223.2891 63.39304
LToe 5.109183 -0.1134118 0.7247425 -0.1162422 13.51408 239.5898 236.5076
RLegRoot 5.109183 0.275699 3.368258 0.2281701 3.989571 338.7602 2.835117
RShin 5.109183 0.4098565 1.979084 0.2290729 356.013 158.925 84.38048
RRootFoot 5.109183 0.5945382 0.4019449 0.1824384 347.2058 102.3766 2.769912
RToe 5.109183 0.4586765 0.2228138 0.5702167 1.048072 250.2347 166.8859
SpineRoot 5.180364 0 3.695743 0.02287035 5.396111 248.7959 359.0382
Spine2 5.180364 -0.03431476 4.045067 0.03101813 4.068085 251.145 262.4703
HeadRoot 5.180364 -0.2023829 5.428257 0.2187667 292.1125 328.3357 13.59312
Head 5.180364 -0.2634034 5.741107 0.3104194 21.2234 342.9389 275.446
LShoulder 5.180364 -0.3366174 5.409194 0.1080508 312.5785 254.2905 88.08934
LArmRoot 5.180364 -0.7944565 4.966543 -0.04339567 351.9551 252.0844 83.04486
LForearm 5.180364 -0.8563128 3.980098 -0.2394412 356.6165 251.8919 92.27052
LHand 5.180364 -0.9594106 2.475852 -0.2102965 349.6329 341.3792 96.70258
LHandEff 5.180364 -0.9306031 1.950178 -0.09911044 349.6329 341.3792 96.70258
RShoulder 5.180364 -0.02746445 5.432428 0.2136265 294.2636 67.23524 97.86171
RArmRoot 5.180364 0.5522919 5.16596 0.3598137 63.66031 62.95778 5.186036
RForearm 5.180364 1.343012 5.594525 0.8141564 294.1628 243.3246 265.4033
RHand 5.180364 2.514281 6.209833 1.537868 3.711081 325.5193 211.444
RHandEff 5.180364 2.882407 6.489941 1.812731 3.711081 325.5193 211.444
Spine1 5.180364 0 3.695743 0.02287035 4.873698 250.9803 266.9166
LLegRoot 5.180364 -0.2783084 3.311282 0.01107127 2.721781 338.829 2.386871
LShin 5.180364 -0.2705936 1.915754 -0.004472163 16.88654 339.1251 98.19406
